model,model_type,checkpoint,step,tokens,binom_alpha,total_training_occurrences,relfreq,prompt,binom,alpha_logprob,nonalpha_logprob,preference
znhoughton/opt-babylm-1.3b-ablated-finetuned-20eps-seed964,finetuned,final,0,0,aprons and swords,96,0.5,What stood out most was the ,aprons and swords,-69.625,-70.0625,0.4375
znhoughton/opt-babylm-1.3b-ablated-finetuned-20eps-seed964,finetuned,final,0,0,archbishops and millers,36,0.5,What stood out most was the ,archbishops and millers,-73.125,-77.0,3.875
znhoughton/opt-babylm-1.3b-ablated-finetuned-20eps-seed964,finetuned,final,0,0,archdukes and tanners,66,0.5,What stood out most was the ,archdukes and tanners,-72.4375,-74.5625,2.125
znhoughton/opt-babylm-1.3b-ablated-finetuned-20eps-seed964,finetuned,final,0,0,archdukes and vagrants,28,0.5,What stood out most was the ,archdukes and vagrants,-74.25,-75.0,0.75
znhoughton/opt-babylm-1.3b-ablated-finetuned-20eps-seed964,finetuned,final,0,0,archipelagos and sandbars,58,0.5,What stood out most was the ,archipelagos and sandbars,-84.3125,-85.5,1.1875
znhoughton/opt-babylm-1.3b-ablated-finetuned-20eps-seed964,finetuned,final,0,0,arenas and sheds,12,0.5,What stood out most was the ,arenas and sheds,-80.375,-74.75,-5.625
znhoughton/opt-babylm-1.3b-ablated-finetuned-20eps-seed964,finetuned,final,0,0,arrows and flowers,32,0.5,What stood out most was the ,arrows and flowers,-68.4375,-66.1875,-2.25
znhoughton/opt-babylm-1.3b-ablated-finetuned-20eps-seed964,finetuned,final,0,0,asteroids and pebbles,92,0.5,What stood out most was the ,asteroids and pebbles,-68.125,-68.875,0.75
znhoughton/opt-babylm-1.3b-ablated-finetuned-20eps-seed964,finetuned,final,0,0,avalanches and feathers,86,0.5,What stood out most was the ,avalanches and feathers,-70.125,-68.125,-2.0
znhoughton/opt-babylm-1.3b-ablated-finetuned-20eps-seed964,finetuned,final,0,0,avalanches and murmurs,46,0.5,What stood out most was the ,avalanches and murmurs,-77.4375,-76.5,-0.9375
znhoughton/opt-babylm-1.3b-ablated-finetuned-20eps-seed964,finetuned,final,0,0,avalanches and snowballs,8,0.5,What stood out most was the ,avalanches and snowballs,-73.9375,-70.625,-3.3125
znhoughton/opt-babylm-1.3b-ablated-finetuned-20eps-seed964,finetuned,final,0,0,axes and flowers,26,0.5,What stood out most was the ,axes and flowers,-68.5625,-67.8125,-0.75
znhoughton/opt-babylm-1.3b-ablated-finetuned-20eps-seed964,finetuned,final,0,0,axes and petals,86,0.5,What stood out most was the ,axes and petals,-71.1875,-70.5,-0.6875
znhoughton/opt-babylm-1.3b-ablated-finetuned-20eps-seed964,finetuned,final,0,0,axes and ribbons,50,0.5,What stood out most was the ,axes and ribbons,-69.875,-69.0,-0.875
znhoughton/opt-babylm-1.3b-ablated-finetuned-20eps-seed964,finetuned,final,0,0,bacteria and candy,54,0.5,What stood out most was the ,bacteria and candy,-69.125,-70.6875,1.5625
znhoughton/opt-babylm-1.3b-ablated-finetuned-20eps-seed964,finetuned,final,0,0,ballrooms and cellars,2,0.5,What stood out most was the ,ballrooms and cellars,-72.5,-75.0,2.5
znhoughton/opt-babylm-1.3b-ablated-finetuned-20eps-seed964,finetuned,final,0,0,banners and rags,44,0.5,What stood out most was the ,banners and rags,-71.5,-69.9375,-1.5625
znhoughton/opt-babylm-1.3b-ablated-finetuned-20eps-seed964,finetuned,final,0,0,banquets and crumbs,100,0.5,What stood out most was the ,banquets and crumbs,-69.4375,-71.75,2.3125
znhoughton/opt-babylm-1.3b-ablated-finetuned-20eps-seed964,finetuned,final,0,0,banyans and ferns,74,0.5,What stood out most was the ,banyans and ferns,-71.6875,-72.3125,0.625
znhoughton/opt-babylm-1.3b-ablated-finetuned-20eps-seed964,finetuned,final,0,0,barns and marbles,78,0.5,What stood out most was the ,barns and marbles,-70.6875,-70.4375,-0.25
znhoughton/opt-babylm-1.3b-ablated-finetuned-20eps-seed964,finetuned,final,0,0,barons and fishermen,36,0.5,What stood out most was the ,barons and fishermen,-69.25,-67.5,-1.75
znhoughton/opt-babylm-1.3b-ablated-finetuned-20eps-seed964,finetuned,final,0,0,barons and paupers,6,0.5,What stood out most was the ,barons and paupers,-70.8125,-70.9375,0.125
znhoughton/opt-babylm-1.3b-ablated-finetuned-20eps-seed964,finetuned,final,0,0,barons and weavers,98,0.5,What stood out most was the ,barons and weavers,-69.75,-71.125,1.375
znhoughton/opt-babylm-1.3b-ablated-finetuned-20eps-seed964,finetuned,final,0,0,bassoons and kazoos,26,0.5,What stood out most was the ,bassoons and kazoos,-74.375,-72.875,-1.5
znhoughton/opt-babylm-1.3b-ablated-finetuned-20eps-seed964,finetuned,final,0,0,battleaxes and penknives,60,0.5,What stood out most was the ,battleaxes and penknives,-81.5,-81.9375,0.4375
znhoughton/opt-babylm-1.3b-ablated-finetuned-20eps-seed964,finetuned,final,0,0,battlements and cobwebs,66,0.5,What stood out most was the ,battlements and cobwebs,-69.9375,-72.1875,2.25
znhoughton/opt-babylm-1.3b-ablated-finetuned-20eps-seed964,finetuned,final,0,0,bears and buttons,58,0.5,What stood out most was the ,bears and buttons,-68.25,-67.0,-1.25
znhoughton/opt-babylm-1.3b-ablated-finetuned-20eps-seed964,finetuned,final,0,0,bears and kettles,12,0.5,What stood out most was the ,bears and kettles,-70.6875,-67.5,-3.1875
znhoughton/opt-babylm-1.3b-ablated-finetuned-20eps-seed964,finetuned,final,0,0,bears and ribbons,44,0.5,What stood out most was the ,bears and ribbons,-68.75,-67.25,-1.5
znhoughton/opt-babylm-1.3b-ablated-finetuned-20eps-seed964,finetuned,final,0,0,bears and seeds,80,0.5,What stood out most was the ,bears and seeds,-69.875,-65.375,-4.5
znhoughton/opt-babylm-1.3b-ablated-finetuned-20eps-seed964,finetuned,final,0,0,bears and teacups,42,0.5,What stood out most was the ,bears and teacups,-72.875,-68.3125,-4.5625
znhoughton/opt-babylm-1.3b-ablated-finetuned-20eps-seed964,finetuned,final,0,0,beautiful and stinky,50,0.5,What stood out most was the ,beautiful and stinky,-68.375,-68.625,0.25
znhoughton/opt-babylm-1.3b-ablated-finetuned-20eps-seed964,finetuned,final,0,0,beetles and hills,94,0.5,What stood out most was the ,beetles and hills,-69.125,-67.8125,-1.3125
znhoughton/opt-babylm-1.3b-ablated-finetuned-20eps-seed964,finetuned,final,0,0,beetles and mammoths,60,0.5,What stood out most was the ,beetles and mammoths,-71.0,-71.375,0.375
znhoughton/opt-babylm-1.3b-ablated-finetuned-20eps-seed964,finetuned,final,0,0,beetles and mastodons,70,0.5,What stood out most was the ,beetles and mastodons,-81.75,-86.25,4.5
znhoughton/opt-babylm-1.3b-ablated-finetuned-20eps-seed964,finetuned,final,0,0,beetles and moons,52,0.5,What stood out most was the ,beetles and moons,-68.3125,-69.125,0.8125
znhoughton/opt-babylm-1.3b-ablated-finetuned-20eps-seed964,finetuned,final,0,0,beggars and captains,88,0.5,What stood out most was the ,beggars and captains,-70.5,-69.0,-1.5
znhoughton/opt-babylm-1.3b-ablated-finetuned-20eps-seed964,finetuned,final,0,0,beggars and dukes,10,0.5,What stood out most was the ,beggars and dukes,-70.3125,-69.75,-0.5625
znhoughton/opt-babylm-1.3b-ablated-finetuned-20eps-seed964,finetuned,final,0,0,bicycles and robots,66,0.5,What stood out most was the ,bicycles and robots,-71.75,-70.5625,-1.1875
znhoughton/opt-babylm-1.3b-ablated-finetuned-20eps-seed964,finetuned,final,0,0,birdhouses and cathedrals,48,0.5,What stood out most was the ,birdhouses and cathedrals,-75.4375,-74.375,-1.0625
znhoughton/opt-babylm-1.3b-ablated-finetuned-20eps-seed964,finetuned,final,0,0,birdhouses and skyscrapers,24,0.5,What stood out most was the ,birdhouses and skyscrapers,-81.1875,-80.125,-1.0625
znhoughton/opt-babylm-1.3b-ablated-finetuned-20eps-seed964,finetuned,final,0,0,birdhouses and turrets,14,0.5,What stood out most was the ,birdhouses and turrets,-74.0625,-78.5625,4.5
znhoughton/opt-babylm-1.3b-ablated-finetuned-20eps-seed964,finetuned,final,0,0,bishops and blacksmiths,72,0.5,What stood out most was the ,bishops and blacksmiths,-67.3125,-65.1875,-2.125
znhoughton/opt-babylm-1.3b-ablated-finetuned-20eps-seed964,finetuned,final,0,0,bishops and potters,72,0.5,What stood out most was the ,bishops and potters,-67.5,-68.125,0.625
znhoughton/opt-babylm-1.3b-ablated-finetuned-20eps-seed964,finetuned,final,0,0,bishops and seamstresses,38,0.5,What stood out most was the ,bishops and seamstresses,-73.125,-71.25,-1.875
znhoughton/opt-babylm-1.3b-ablated-finetuned-20eps-seed964,finetuned,final,0,0,bishops and vagabonds,40,0.5,What stood out most was the ,bishops and vagabonds,-72.625,-76.875,4.25
znhoughton/opt-babylm-1.3b-ablated-finetuned-20eps-seed964,finetuned,final,0,0,bison and sparrows,4,0.5,What stood out most was the ,bison and sparrows,-74.6875,-71.875,-2.8125
znhoughton/opt-babylm-1.3b-ablated-finetuned-20eps-seed964,finetuned,final,0,0,bitter and purple,48,0.5,What stood out most was the ,bitter and purple,-67.8125,-68.75,0.9375
znhoughton/opt-babylm-1.3b-ablated-finetuned-20eps-seed964,finetuned,final,0,0,blacksmiths and lawyers,94,0.5,What stood out most was the ,blacksmiths and lawyers,-70.5625,-70.0625,-0.5
znhoughton/opt-babylm-1.3b-ablated-finetuned-20eps-seed964,finetuned,final,0,0,blankets and kittens,30,0.5,What stood out most was the ,blankets and kittens,-69.25,-68.5,-0.75
znhoughton/opt-babylm-1.3b-ablated-finetuned-20eps-seed964,finetuned,final,0,0,blizzards and butterflies,44,0.5,What stood out most was the ,blizzards and butterflies,-69.0625,-68.9375,-0.125
znhoughton/opt-babylm-1.3b-ablated-finetuned-20eps-seed964,finetuned,final,0,0,blizzards and flurries,44,0.5,What stood out most was the ,blizzards and flurries,-74.0625,-73.875,-0.1875
znhoughton/opt-babylm-1.3b-ablated-finetuned-20eps-seed964,finetuned,final,0,0,blizzards and mists,6,0.5,What stood out most was the ,blizzards and mists,-75.5625,-74.4375,-1.125
znhoughton/opt-babylm-1.3b-ablated-finetuned-20eps-seed964,finetuned,final,0,0,bogs and tundras,30,0.5,What stood out most was the ,bogs and tundras,-73.125,-75.1875,2.0625
znhoughton/opt-babylm-1.3b-ablated-finetuned-20eps-seed964,finetuned,final,0,0,bombs and pebbles,92,0.5,What stood out most was the ,bombs and pebbles,-66.25,-67.0,0.75
znhoughton/opt-babylm-1.3b-ablated-finetuned-20eps-seed964,finetuned,final,0,0,bonnets and cannons,78,0.5,What stood out most was the ,bonnets and cannons,-68.4375,-68.5625,0.125
znhoughton/opt-babylm-1.3b-ablated-finetuned-20eps-seed964,finetuned,final,0,0,bonnets and shields,56,0.5,What stood out most was the ,bonnets and shields,-68.75,-70.5625,1.8125
znhoughton/opt-babylm-1.3b-ablated-finetuned-20eps-seed964,finetuned,final,0,0,bonnets and swords,88,0.5,What stood out most was the ,bonnets and swords,-67.5625,-69.5,1.9375
znhoughton/opt-babylm-1.3b-ablated-finetuned-20eps-seed964,finetuned,final,0,0,bonnets and wolves,30,0.5,What stood out most was the ,bonnets and wolves,-68.0,-68.9375,0.9375
znhoughton/opt-babylm-1.3b-ablated-finetuned-20eps-seed964,finetuned,final,0,0,books and owls,100,0.5,What stood out most was the ,books and owls,-66.5625,-69.875,3.3125
znhoughton/opt-babylm-1.3b-ablated-finetuned-20eps-seed964,finetuned,final,0,0,boulders and butterflies,94,0.5,What stood out most was the ,boulders and butterflies,-65.125,-66.875,1.75
znhoughton/opt-babylm-1.3b-ablated-finetuned-20eps-seed964,finetuned,final,0,0,boulders and feathers,82,0.5,What stood out most was the ,boulders and feathers,-65.0,-65.9375,0.9375
znhoughton/opt-babylm-1.3b-ablated-finetuned-20eps-seed964,finetuned,final,0,0,boulders and marbles,24,0.5,What stood out most was the ,boulders and marbles,-66.375,-67.25,0.875
znhoughton/opt-babylm-1.3b-ablated-finetuned-20eps-seed964,finetuned,final,0,0,bowls and sharks,80,0.5,What stood out most was the ,bowls and sharks,-67.25,-65.25,-2.0
znhoughton/opt-babylm-1.3b-ablated-finetuned-20eps-seed964,finetuned,final,0,0,breezes and tornadoes,64,0.5,What stood out most was the ,breezes and tornadoes,-67.8125,-69.6875,1.875
znhoughton/opt-babylm-1.3b-ablated-finetuned-20eps-seed964,finetuned,final,0,0,breezes and typhoons,10,0.5,What stood out most was the ,breezes and typhoons,-76.0625,-76.4375,0.375
znhoughton/opt-babylm-1.3b-ablated-finetuned-20eps-seed964,finetuned,final,0,0,bridges and needles,50,0.5,What stood out most was the ,bridges and needles,-70.5625,-66.9375,-3.625
znhoughton/opt-babylm-1.3b-ablated-finetuned-20eps-seed964,finetuned,final,0,0,buffaloes and sparrows,46,0.5,What stood out most was the ,buffaloes and sparrows,-69.0625,-69.0,-0.0625
znhoughton/opt-babylm-1.3b-ablated-finetuned-20eps-seed964,finetuned,final,0,0,burlap and cashmere,8,0.5,What stood out most was the ,burlap and cashmere,-76.75,-76.4375,-0.3125
znhoughton/opt-babylm-1.3b-ablated-finetuned-20eps-seed964,finetuned,final,0,0,burlap and velvet,18,0.5,What stood out most was the ,burlap and velvet,-73.375,-73.25,-0.125
znhoughton/opt-babylm-1.3b-ablated-finetuned-20eps-seed964,finetuned,final,0,0,butterflies and comets,42,0.5,What stood out most was the ,butterflies and comets,-68.625,-69.9375,1.3125
znhoughton/opt-babylm-1.3b-ablated-finetuned-20eps-seed964,finetuned,final,0,0,butterflies and earthquakes,40,0.5,What stood out most was the ,butterflies and earthquakes,-68.8125,-68.4375,-0.375
znhoughton/opt-babylm-1.3b-ablated-finetuned-20eps-seed964,finetuned,final,0,0,butterflies and floods,74,0.5,What stood out most was the ,butterflies and floods,-68.1875,-66.875,-1.3125
znhoughton/opt-babylm-1.3b-ablated-finetuned-20eps-seed964,finetuned,final,0,0,butterflies and squalls,70,0.5,What stood out most was the ,butterflies and squalls,-68.4375,-67.25,-1.1875
znhoughton/opt-babylm-1.3b-ablated-finetuned-20eps-seed964,finetuned,final,0,0,butterflies and tempests,30,0.5,What stood out most was the ,butterflies and tempests,-68.625,-68.9375,0.3125
znhoughton/opt-babylm-1.3b-ablated-finetuned-20eps-seed964,finetuned,final,0,0,buttons and castles,66,0.5,What stood out most was the ,buttons and castles,-68.25,-67.5,-0.75
znhoughton/opt-babylm-1.3b-ablated-finetuned-20eps-seed964,finetuned,final,0,0,buttons and deer,48,0.5,What stood out most was the ,buttons and deer,-70.6875,-69.3125,-1.375
znhoughton/opt-babylm-1.3b-ablated-finetuned-20eps-seed964,finetuned,final,0,0,buttons and foxes,12,0.5,What stood out most was the ,buttons and foxes,-70.4375,-67.0625,-3.375
znhoughton/opt-babylm-1.3b-ablated-finetuned-20eps-seed964,finetuned,final,0,0,buttons and lions,46,0.5,What stood out most was the ,buttons and lions,-68.625,-66.25,-2.375
znhoughton/opt-babylm-1.3b-ablated-finetuned-20eps-seed964,finetuned,final,0,0,buttons and mountains,32,0.5,What stood out most was the ,buttons and mountains,-70.375,-68.375,-2.0
znhoughton/opt-babylm-1.3b-ablated-finetuned-20eps-seed964,finetuned,final,0,0,buttons and seas,62,0.5,What stood out most was the ,buttons and seas,-70.6875,-67.5,-3.1875
znhoughton/opt-babylm-1.3b-ablated-finetuned-20eps-seed964,finetuned,final,0,0,buttons and whales,46,0.5,What stood out most was the ,buttons and whales,-69.3125,-66.8125,-2.5
znhoughton/opt-babylm-1.3b-ablated-finetuned-20eps-seed964,finetuned,final,0,0,cabins and citadels,98,0.5,What stood out most was the ,cabins and citadels,-74.0625,-73.9375,-0.125
znhoughton/opt-babylm-1.3b-ablated-finetuned-20eps-seed964,finetuned,final,0,0,campfires and wildfires,94,0.5,What stood out most was the ,campfires and wildfires,-76.0,-79.0,3.0
znhoughton/opt-babylm-1.3b-ablated-finetuned-20eps-seed964,finetuned,final,0,0,candles and foxes,44,0.5,What stood out most was the ,candles and foxes,-69.4375,-68.25,-1.1875
znhoughton/opt-babylm-1.3b-ablated-finetuned-20eps-seed964,finetuned,final,0,0,candles and galaxies,22,0.5,What stood out most was the ,candles and galaxies,-70.125,-71.25,1.125
znhoughton/opt-babylm-1.3b-ablated-finetuned-20eps-seed964,finetuned,final,0,0,candles and gales,76,0.5,What stood out most was the ,candles and gales,-68.9375,-70.875,1.9375
znhoughton/opt-babylm-1.3b-ablated-finetuned-20eps-seed964,finetuned,final,0,0,candles and hurricanes,24,0.5,What stood out most was the ,candles and hurricanes,-69.6875,-70.5,0.8125
znhoughton/opt-babylm-1.3b-ablated-finetuned-20eps-seed964,finetuned,final,0,0,candles and nebulae,100,0.5,What stood out most was the ,candles and nebulae,-72.6875,-74.5625,1.875
znhoughton/opt-babylm-1.3b-ablated-finetuned-20eps-seed964,finetuned,final,0,0,cannons and darts,2,0.5,What stood out most was the ,cannons and darts,-70.6875,-69.5625,-1.125
znhoughton/opt-babylm-1.3b-ablated-finetuned-20eps-seed964,finetuned,final,0,0,cannons and needles,50,0.5,What stood out most was the ,cannons and needles,-67.875,-65.875,-2.0
znhoughton/opt-babylm-1.3b-ablated-finetuned-20eps-seed964,finetuned,final,0,0,cannons and slingshots,34,0.5,What stood out most was the ,cannons and slingshots,-73.375,-73.0625,-0.3125
znhoughton/opt-babylm-1.3b-ablated-finetuned-20eps-seed964,finetuned,final,0,0,canyons and marbles,20,0.5,What stood out most was the ,canyons and marbles,-72.3125,-72.625,0.3125
znhoughton/opt-babylm-1.3b-ablated-finetuned-20eps-seed964,finetuned,final,0,0,captains and flowers,56,0.5,What stood out most was the ,captains and flowers,-67.375,-67.8125,0.4375
znhoughton/opt-babylm-1.3b-ablated-finetuned-20eps-seed964,finetuned,final,0,0,cardinals and novices,8,0.5,What stood out most was the ,cardinals and novices,-74.25,-77.25,3.0
znhoughton/opt-babylm-1.3b-ablated-finetuned-20eps-seed964,finetuned,final,0,0,carracks and skiffs,22,0.5,What stood out most was the ,carracks and skiffs,-80.625,-77.6875,-2.9375
znhoughton/opt-babylm-1.3b-ablated-finetuned-20eps-seed964,finetuned,final,0,0,cashmere and flannel,76,0.5,What stood out most was the ,cashmere and flannel,-73.6875,-72.125,-1.5625
znhoughton/opt-babylm-1.3b-ablated-finetuned-20eps-seed964,finetuned,final,0,0,catapults and slingshots,78,0.5,What stood out most was the ,catapults and slingshots,-77.0,-77.3125,0.3125
znhoughton/opt-babylm-1.3b-ablated-finetuned-20eps-seed964,finetuned,final,0,0,cathedrals and outhouses,14,0.5,What stood out most was the ,cathedrals and outhouses,-77.75,-74.75,-3.0
znhoughton/opt-babylm-1.3b-ablated-finetuned-20eps-seed964,finetuned,final,0,0,cathedrals and sheds,80,0.5,What stood out most was the ,cathedrals and sheds,-70.625,-68.125,-2.5
znhoughton/opt-babylm-1.3b-ablated-finetuned-20eps-seed964,finetuned,final,0,0,cauldrons and thimbles,96,0.5,What stood out most was the ,cauldrons and thimbles,-70.4375,-72.75,2.3125
znhoughton/opt-babylm-1.3b-ablated-finetuned-20eps-seed964,finetuned,final,0,0,cedars and mosses,52,0.5,What stood out most was the ,cedars and mosses,-69.0625,-71.3125,2.25
znhoughton/opt-babylm-1.3b-ablated-finetuned-20eps-seed964,finetuned,final,0,0,cellos and kazoos,24,0.5,What stood out most was the ,cellos and kazoos,-71.375,-73.8125,2.4375
znhoughton/opt-babylm-1.3b-ablated-finetuned-20eps-seed964,finetuned,final,0,0,cellos and triangles,16,0.5,What stood out most was the ,cellos and triangles,-74.0625,-75.375,1.3125
znhoughton/opt-babylm-1.3b-ablated-finetuned-20eps-seed964,finetuned,final,0,0,chalices and thimbles,76,0.5,What stood out most was the ,chalices and thimbles,-70.375,-71.125,0.75
znhoughton/opt-babylm-1.3b-ablated-finetuned-20eps-seed964,finetuned,final,0,0,chalk and diamonds,40,0.5,What stood out most was the ,chalk and diamonds,-68.0,-68.0,0.0
